No	TMNo	EnNo	Name	GMNo	Mode	DateTime
31233	1	62		1	30	2014-04-04 17:36:55
31234	1	21		1	30	2014-04-04 17:36:59
31235	1	55		1	30	2014-04-04 17:37:01
31236	1	4		1	30	2014-04-04 17:37:02
31237	1	43		1	30	2014-04-04 17:37:06
31238	1	73		1	30	2014-04-04 17:37:09
31239	1	10		1	30	2014-04-04 17:37:12
31240	1	45		1	30	2014-04-04 17:37:15
31241	1	63		1	30	2014-04-04 17:37:18
31242	1	65		1	30	2014-04-04 17:37:22
31243	1	20		1	30	2014-04-04 17:37:26
31244	1	35		1	30	2014-04-04 17:37:33
31245	1	61		1	30	2014-04-04 17:37:51
31246	1	58		1	30	2014-04-04 17:38:35
31247	1	19		1	30	2014-04-04 17:39:14
31248	1	9		1	30	2014-04-04 17:39:16
31249	1	38		1	30	2014-04-04 17:39:19
31250	1	49		1	30	2014-04-04 17:39:29
31251	1	18		1	30	2014-04-04 17:40:55
31252	1	67		1	30	2014-04-04 17:46:31
31253	1	3		1	30	2014-04-04 17:47:42
31254	1	52		1	30	2014-04-04 17:47:54
31255	1	57		1	30	2014-04-04 17:55:06
31256	1	30		1	30	2014-04-04 17:58:01
31257	1	68		1	30	2014-04-04 18:00:13
31258	1	54		1	30	2014-04-04 18:11:08
31259	1	10		1	30	2014-04-05 07:21:11
31260	1	9		1	30	2014-04-05 07:21:13
31261	1	58		1	30	2014-04-05 07:27:43
31262	1	38		1	30	2014-04-05 07:34:38
31263	1	60		1	30	2014-04-05 07:36:35
31264	1	21		1	30	2014-04-05 07:36:48
31265	1	18		1	30	2014-04-05 07:36:52
31266	1	58		1	30	2014-04-05 07:37:12
31267	1	14		1	30	2014-04-05 07:40:12
31268	1	20		1	30	2014-04-05 07:41:25
31269	1	7		1	30	2014-04-05 07:41:26
31270	1	30		1	30	2014-04-05 07:41:28
31271	1	53		1	30	2014-04-05 07:41:31
31272	1	67		1	30	2014-04-05 07:41:33
31273	1	64		1	30	2014-04-05 07:41:37
31274	1	35		1	30	2014-04-05 07:41:41
31275	1	55		1	30	2014-04-05 07:41:44
31276	1	49		1	30	2014-04-05 07:42:12
31277	1	43		1	30	2014-04-05 07:42:30
31278	1	52		1	30	2014-04-05 07:42:41
31279	1	9		1	30	2014-04-05 07:43:17
31280	1	45		1	30	2014-04-05 07:43:24
31281	1	5		1	30	2014-04-05 07:43:28
31282	1	10		1	30	2014-04-05 07:43:57
31283	1	41		1	30	2014-04-05 07:44:24
31284	1	4		1	30	2014-04-05 07:46:46
31285	1	68		1	30	2014-04-05 07:47:56
31286	1	70		1	30	2014-04-05 07:49:21
31287	1	69		1	30	2014-04-05 07:49:23
31288	1	59		1	30	2014-04-05 07:49:26
31289	1	19		1	30	2014-04-05 07:50:55
31290	1	33		1	30	2014-04-05 07:50:58
31291	1	61		1	30	2014-04-05 07:51:02
31292	1	65		1	30	2014-04-05 07:51:07
31293	1	8		1	30	2014-04-05 07:51:10
31294	1	24		1	30	2014-04-05 07:51:13
31295	1	37		1	30	2014-04-05 07:52:08
31296	1	48		1	30	2014-04-05 07:52:11
31297	1	3		1	30	2014-04-05 07:52:13
31298	1	72		1	30	2014-04-05 07:52:20
31299	1	6		1	30	2014-04-05 07:52:24
31300	1	62		1	30	2014-04-05 07:53:16
31301	1	73		1	30	2014-04-05 07:53:18
31302	1	54		1	30	2014-04-05 07:53:20
31303	1	57		1	30	2014-04-05 07:56:15
31304	1	63		1	30	2014-04-05 07:57:21
31305	1	12		1	30	2014-04-05 07:58:40
31306	1	23		1	30	2014-04-05 07:59:51
31307	1	49		1	30	2014-04-05 12:12:32
31308	1	3		1	30	2014-04-05 12:12:34
31309	1	7		1	30	2014-04-05 12:12:38
31310	1	20		1	30	2014-04-05 12:12:41
31311	1	37		1	30	2014-04-05 12:12:45
31312	1	9		1	30	2014-04-05 12:12:47
31313	1	6		1	30	2014-04-05 12:12:52
31314	1	35		1	30	2014-04-05 12:12:59
31315	1	67		1	30	2014-04-05 12:13:02
31316	1	21		1	30	2014-04-05 12:13:03
31317	1	30		1	30	2014-04-05 12:13:07
31318	1	18		1	30	2014-04-05 12:13:09
31319	1	65		1	30	2014-04-05 12:13:13
31320	1	63		1	30	2014-04-05 12:13:15
31321	1	53		1	30	2014-04-05 12:13:18
31322	1	10		1	30	2014-04-05 12:13:21
31323	1	19		1	30	2014-04-05 12:13:22
31324	1	69		1	30	2014-04-05 12:13:26
31325	1	8		1	30	2014-04-05 12:13:29
31326	1	57		1	30	2014-04-05 12:13:32
31327	1	38		1	30	2014-04-05 12:13:34
31328	1	5		1	30	2014-04-05 12:13:36
31329	1	23		1	30	2014-04-05 12:13:38
31330	1	73		1	30	2014-04-05 12:13:41
31331	1	12		1	30	2014-04-05 12:13:43
31332	1	62		1	30	2014-04-05 12:13:45
31333	1	45		1	30	2014-04-05 12:13:47
31334	1	58		1	30	2014-04-05 12:14:26
31335	1	33		1	30	2014-04-05 12:15:00
31336	1	4		1	30	2014-04-05 12:15:26
31337	1	61		1	30	2014-04-05 12:17:10
31338	1	41		1	30	2014-04-05 12:18:12
31339	1	14		1	30	2014-04-05 12:18:15
31340	1	43		1	30	2014-04-05 12:21:09
31341	1	70		1	30	2014-04-05 12:23:24
31342	1	68		1	30	2014-04-05 12:23:36
31343	1	60		1	30	2014-04-05 12:25:02
31344	1	55		1	30	2014-04-05 12:25:05
31345	1	2		1	30	2014-04-05 12:31:24
31346	1	64		1	30	2014-04-05 12:33:20
31347	1	72		1	30	2014-04-05 12:33:30
31348	1	24		1	30	2014-04-05 12:33:32
31349	1	48		1	30	2014-04-05 12:33:36
31350	1	54		1	30	2014-04-05 13:48:36
31351	1	52		1	30	2014-04-05 15:35:39
31352	1	33		1	30	2014-04-07 07:26:21
31353	1	30		1	30	2014-04-07 07:27:25
31354	1	58		1	30	2014-04-07 07:28:33
31355	1	2		1	30	2014-04-07 07:29:55
31356	1	9		1	30	2014-04-07 07:30:54
31357	1	38		1	30	2014-04-07 07:30:57
31358	1	54		1	30	2014-04-07 07:30:59
31359	1	35		1	30	2014-04-07 07:31:12
31360	1	7		1	30	2014-04-07 07:31:53
31361	1	10		1	30	2014-04-07 07:31:56
31362	1	45		1	30	2014-04-07 07:31:59
31363	1	5		1	30	2014-04-07 07:33:54
31364	1	23		1	30	2014-04-07 07:34:36
31365	1	58		1	30	2014-04-07 07:34:51
31366	1	37		1	30	2014-04-07 07:35:35
31367	1	24		1	30	2014-04-07 07:39:03
31368	1	3		1	30	2014-04-07 07:40:04
31369	1	21		1	30	2014-04-07 07:40:06
31370	1	19		1	30	2014-04-07 07:40:08
31371	1	62		1	30	2014-04-07 07:41:26
31372	1	53		1	30	2014-04-07 07:41:31
31373	1	60		1	30	2014-04-07 07:41:55
31374	1	20		1	30	2014-04-07 07:42:21
31375	1	43		1	30	2014-04-07 07:42:24
31376	1	33		1	30	2014-04-07 07:42:53
31377	1	14		1	30	2014-04-07 07:43:04
31378	1	59		1	30	2014-04-07 07:43:19
31379	1	73		1	30	2014-04-07 07:45:00
31380	1	49		1	30	2014-04-07 07:46:21
31381	1	64		1	30	2014-04-07 07:50:18
31382	1	55		1	30	2014-04-07 07:50:22
31383	1	52		1	30	2014-04-07 07:51:40
31384	1	12		1	30	2014-04-07 07:52:58
31385	1	72		1	30	2014-04-07 07:53:56
31386	1	18		1	30	2014-04-07 07:55:00
31387	1	65		1	30	2014-04-07 07:55:03
31388	1	48		1	30	2014-04-07 07:56:13
31389	1	8		1	30	2014-04-07 07:56:16
31390	1	6		1	30	2014-04-07 07:57:41
31391	1	63		1	30	2014-04-07 07:57:47
31392	1	70		1	30	2014-04-07 07:59:48
31393	1	4		1	30	2014-04-07 08:00:47
31394	1	57		1	30	2014-04-07 08:00:49
31395	1	61		1	30	2014-04-07 08:10:56
31396	1	69		1	30	2014-04-07 08:18:53
31397	1	67		1	30	2014-04-07 08:20:09
31398	1	41		1	30	2014-04-07 08:25:44
31399	1	20		1	30	2014-04-07 08:47:07
31400	1	17		1	30	2014-04-07 08:59:14
31401	1	68		1	30	2014-04-07 09:12:50
31402	1	71		1	30	2014-04-07 09:33:17
31403	1	24		1	30	2014-04-07 12:01:14
31404	1	21		1	30	2014-04-07 12:01:19
31405	1	23		1	30	2014-04-07 12:01:35
31406	1	43		1	30	2014-04-07 12:01:37
31407	1	38		1	30	2014-04-07 12:01:44
31408	1	59		1	30	2014-04-07 12:01:47
31409	1	30		1	30	2014-04-07 12:01:51
31410	1	61		1	30	2014-04-07 12:02:03
31411	1	12		1	30	2014-04-07 12:02:11
31412	1	18		1	30	2014-04-07 12:03:00
31413	1	10		1	30	2014-04-07 12:03:12
31414	1	17		1	30	2014-04-07 12:03:36
31415	1	35		1	30	2014-04-07 12:03:46
31416	1	49		1	30	2014-04-07 12:03:54
31417	1	9		1	30	2014-04-07 12:03:57
31418	1	54		1	30	2014-04-07 12:04:00
31419	1	69		1	30	2014-04-07 12:04:05
31420	1	3		1	30	2014-04-07 12:04:13
31421	1	67		1	30	2014-04-07 12:04:21
31422	1	64		1	30	2014-04-07 12:04:25
31423	1	5		1	30	2014-04-07 12:04:40
31424	1	71		1	30	2014-04-07 12:04:45
31425	1	19		1	30	2014-04-07 12:04:57
31426	1	14		1	30	2014-04-07 12:05:02
31427	1	2		1	30	2014-04-07 12:05:53
31428	1	58		1	30	2014-04-07 12:06:22
31429	1	73		1	30	2014-04-07 12:06:34
31430	1	60		1	30	2014-04-07 12:08:14
31431	1	53		1	30	2014-04-07 12:08:19
31432	1	57		1	30	2014-04-07 12:08:34
31433	1	48		1	30	2014-04-07 12:08:42
31434	1	68		1	30	2014-04-07 12:09:34
31435	1	45		1	30	2014-04-07 12:09:44
31436	1	7		1	30	2014-04-07 12:10:23
31437	1	62		1	30	2014-04-07 12:10:34
31438	1	72		1	30	2014-04-07 12:11:06
31439	1	6		1	30	2014-04-07 12:13:07
31440	1	55		1	30	2014-04-07 12:13:43
31441	1	52		1	30	2014-04-07 12:13:55
31442	1	41		1	30	2014-04-07 12:16:09
31443	1	8		1	30	2014-04-07 12:18:16
31444	1	4		1	30	2014-04-07 12:20:03
31445	1	70		1	30	2014-04-07 12:21:27
31446	1	65		1	30	2014-04-07 12:22:47
31447	1	33		1	30	2014-04-07 12:31:15
31448	1	5		1	30	2014-04-07 13:00:35
31449	1	21		1	30	2014-04-07 13:01:44
31450	1	48		1	30	2014-04-07 13:01:49
31451	1	69		1	30	2014-04-07 13:03:42
31452	1	49		1	30	2014-04-07 13:04:12
31453	1	18		1	30	2014-04-07 13:04:49
31454	1	23		1	30	2014-04-07 13:04:52
31455	1	37		1	30	2014-04-07 13:05:12
31456	1	17		1	30	2014-04-07 13:06:02
31457	1	33		1	30	2014-04-07 13:08:01
31458	1	45		1	30	2014-04-07 13:08:09
31459	1	4		1	30	2014-04-07 13:08:15
31460	1	67		1	30	2014-04-07 13:08:26
31461	1	9		1	30	2014-04-07 13:08:30
31462	1	57		1	30	2014-04-07 13:08:31
31463	1	59		1	30	2014-04-07 13:08:41
31464	1	35		1	30	2014-04-07 13:08:57
31465	1	12		1	30	2014-04-07 13:10:15
31466	1	20		1	30	2014-04-07 13:12:38
31467	1	61		1	30	2014-04-07 13:13:22
31468	1	71		1	30	2014-04-07 13:14:25
31469	1	8		1	30	2014-04-07 13:15:25
31470	1	52		1	30	2014-04-07 13:16:22
31471	1	49		1	30	2014-04-07 13:16:29
31472	1	70		1	30	2014-04-07 13:16:37
31473	1	68		1	30	2014-04-07 13:16:40
31474	1	53		1	30	2014-04-07 13:16:48
31475	1	6		1	30	2014-04-07 13:17:15
31476	1	38		1	30	2014-04-07 13:17:26
31477	1	43		1	30	2014-04-07 13:18:06
31478	1	54		1	30	2014-04-07 13:18:50
31479	1	24		1	30	2014-04-07 13:21:13
31480	1	57		1	30	2014-04-07 13:21:34
31481	1	58		1	30	2014-04-07 13:22:06
31482	1	64		1	30	2014-04-07 13:22:43
31483	1	62		1	30	2014-04-07 13:24:05
31484	1	72		1	30	2014-04-07 13:24:19
31485	1	7		1	30	2014-04-07 13:24:22
31486	1	30		1	30	2014-04-07 13:24:27
31487	1	41		1	30	2014-04-07 13:26:17
31488	1	63		1	30	2014-04-07 13:26:25
31489	1	10		1	30	2014-04-07 13:27:07
31490	1	60		1	30	2014-04-07 13:27:23
31491	1	2		1	30	2014-04-07 13:28:27
31492	1	19		1	30	2014-04-07 13:30:25
31493	1	65		1	30	2014-04-07 13:32:57
31494	1	17		1	30	2014-04-07 13:45:22
31495	1	6		1	30	2014-04-07 13:45:46
31496	1	20		1	30	2014-04-07 13:46:10
31497	1	63		1	30	2014-04-07 13:46:14
31498	1	9		1	30	2014-04-07 13:46:17
31499	1	19		1	30	2014-04-07 13:46:20
31500	1	18		1	30	2014-04-07 13:47:02
31501	1	30		1	30	2014-04-07 13:47:08
31502	1	7		1	30	2014-04-07 13:47:24
31503	1	38		1	30	2014-04-07 13:47:32
31504	1	61		1	30	2014-04-07 13:47:35
31505	1	5		1	30	2014-04-07 13:47:43
31506	1	35		1	30	2014-04-07 13:48:03
31507	1	69		1	30	2014-04-07 13:48:12
31508	1	72		1	30	2014-04-07 13:48:17
31509	1	60		1	30	2014-04-07 13:48:18
31510	1	67		1	30	2014-04-07 13:48:24
31511	1	52		1	30	2014-04-07 13:48:33
31512	1	4		1	30	2014-04-07 13:48:56
31513	1	37		1	30	2014-04-07 13:49:05
31514	1	49		1	30	2014-04-07 13:49:12
31515	1	54		1	30	2014-04-07 13:49:18
31516	1	8		1	30	2014-04-07 13:50:00
31517	1	59		1	30	2014-04-07 13:50:02
31518	1	41		1	30	2014-04-07 13:50:18
31519	1	62		1	30	2014-04-07 13:50:48
31520	1	53		1	30	2014-04-07 13:51:15
31521	1	24		1	30	2014-04-07 13:52:01
31522	1	48		1	30	2014-04-07 13:52:04
31523	1	33		1	30	2014-04-07 13:52:33
31524	1	12		1	30	2014-04-07 13:56:01
31525	1	43		1	30	2014-04-07 15:33:36
31526	1	4		1	30	2014-04-07 15:45:29
31527	1	54		1	30	2014-04-07 15:47:39
31528	1	10		1	30	2014-04-07 15:47:48
31529	1	53		1	30	2014-04-07 15:47:51
31530	1	21		1	30	2014-04-07 15:49:20
31531	1	7		1	30	2014-04-07 15:49:22
31532	1	14		1	30	2014-04-07 15:49:24
31533	1	69		1	30	2014-04-07 15:49:26
31534	1	38		1	30	2014-04-07 15:49:29
31535	1	30		1	30	2014-04-07 15:49:31
31536	1	8		1	30	2014-04-07 15:49:34
31537	1	67		1	30	2014-04-07 15:51:01
31538	1	19		1	30	2014-04-07 15:51:03
31539	1	62		1	30	2014-04-07 15:51:05
31540	1	24		1	30	2014-04-07 15:51:07
31541	1	60		1	30	2014-04-07 15:51:09
31542	1	6		1	30	2014-04-07 15:51:12
31543	1	72		1	30	2014-04-07 15:51:15
31544	1	35		1	30	2014-04-07 15:51:18
31545	1	49		1	30	2014-04-07 15:52:14
31546	1	73		1	30	2014-04-07 15:52:23
31547	1	12		1	30	2014-04-07 15:52:26
31548	1	33		1	30	2014-04-07 15:52:53
31549	1	52		1	30	2014-04-07 15:53:27
31550	1	57		1	30	2014-04-07 15:53:29
31551	1	17		1	30	2014-04-07 15:53:31
31552	1	61		1	30	2014-04-07 15:53:33
31553	1	37		1	30	2014-04-07 15:53:36
31554	1	58		1	30	2014-04-07 15:53:38
31555	1	48		1	30	2014-04-07 15:53:42
31556	1	65		1	30	2014-04-07 15:53:52
31557	1	20		1	30	2014-04-07 15:54:33
31558	1	5		1	30	2014-04-07 15:54:35
31559	1	64		1	30	2014-04-07 15:54:38
31560	1	55		1	30	2014-04-07 15:54:42
31561	1	3		1	30	2014-04-07 15:55:35
31562	1	18		1	30	2014-04-07 15:58:41
31563	1	9		1	30	2014-04-07 15:58:43
31564	1	63		1	30	2014-04-07 16:01:57
31565	1	68		1	30	2014-04-07 16:10:06
31566	1	70		1	30	2014-04-07 16:10:08
31567	1	17		1	30	2014-04-07 16:35:36
31568	1	48		1	30	2014-04-07 17:08:21
31569	1	69		1	30	2014-04-07 17:09:01
31570	1	68		1	30	2014-04-07 17:17:00
31571	1	41		1	30	2014-04-07 17:28:56
31572	1	4		1	30	2014-04-07 17:32:56
31573	1	12		1	30	2014-04-07 17:34:15
31574	1	71		1	30	2014-04-07 17:34:55
31575	1	55		1	30	2014-04-07 17:35:00
31576	1	5		1	30	2014-04-07 17:35:03
31577	1	3		1	30	2014-04-07 17:35:07
31578	1	73		1	30	2014-04-07 17:35:09
31579	1	24		1	30	2014-04-07 17:35:12
31580	1	14		1	30	2014-04-07 17:35:15
31581	1	18		1	30	2014-04-07 17:35:18
31582	1	6		1	30	2014-04-07 17:35:24
31583	1	7		1	30	2014-04-07 17:35:32
31584	1	37		1	30	2014-04-07 17:35:34
31585	1	33		1	30	2014-04-07 17:35:48
31586	1	3		1	30	2014-04-07 17:38:13
31587	1	43		1	30	2014-04-07 17:38:18
31588	1	35		1	30	2014-04-07 17:38:22
31589	1	49		1	30	2014-04-07 17:38:27
31590	1	8		1	30	2014-04-07 17:38:30
31591	1	59		1	30	2014-04-07 17:38:32
31592	1	10		1	30	2014-04-07 17:38:34
31593	1	63		1	30	2014-04-07 17:38:36
31594	1	67		1	30	2014-04-07 17:38:38
31595	1	38		1	30	2014-04-07 17:38:43
31596	1	20		1	30	2014-04-07 17:38:46
31597	1	2		1	30	2014-04-07 17:38:53
31598	1	60		1	30	2014-04-07 17:39:08
31599	1	21		1	30	2014-04-07 17:39:24
31600	1	72		1	30	2014-04-07 17:39:44
31601	1	65		1	30	2014-04-07 17:39:52
31602	1	19		1	30	2014-04-07 17:40:11
31603	1	54		1	30	2014-04-07 17:40:19
31604	1	62		1	30	2014-04-07 17:40:55
31605	1	53		1	30	2014-04-07 17:43:23
31606	1	9		1	30	2014-04-07 17:44:09
31607	1	64		1	30	2014-04-07 17:44:53
31608	1	55		1	30	2014-04-07 17:45:02
31609	1	8		1	30	2014-04-07 17:51:49
31610	1	58		1	30	2014-04-07 17:56:20
31611	1	30		1	30	2014-04-07 17:56:30
31612	1	70		1	30	2014-04-07 18:05:58
31613	1	57		1	30	2014-04-07 18:06:15
31614	1	45		1	30	2014-04-07 18:06:37
31615	1	52		1	30	2014-04-07 18:06:53
31616	1	61		1	30	2014-04-07 18:07:02
31617	1	23		1	30	2014-04-07 18:57:09
31618	1	10		1	30	2014-04-08 07:29:56
31619	1	35		1	30	2014-04-08 07:30:07
31620	1	30		1	30	2014-04-08 07:30:58
31621	1	7		1	30	2014-04-08 07:30:59
31622	1	71		1	30	2014-04-08 07:31:02
31623	1	60		1	30	2014-04-08 07:31:04
31624	1	20		1	30	2014-04-08 07:31:06
31625	1	9		1	30	2014-04-08 07:31:08
31626	1	3		1	30	2014-04-08 07:32:04
31627	1	65		1	30	2014-04-08 07:32:06
31628	1	58		1	30	2014-04-08 07:32:08
31629	1	19		1	30	2014-04-08 07:32:10
31630	1	53		1	30	2014-04-08 07:32:17
31631	1	45		1	30	2014-04-08 07:33:04
31632	1	21		1	30	2014-04-08 07:34:02
31633	1	33		1	30	2014-04-08 07:35:25
31634	1	37		1	30	2014-04-08 07:35:29
31635	1	5		1	30	2014-04-08 07:35:32
31636	1	24		1	30	2014-04-08 07:36:47
31637	1	23		1	30	2014-04-08 07:38:27
31638	1	43		1	30	2014-04-08 07:39:20
31639	1	73		1	30	2014-04-08 07:40:34
31640	1	14		1	30	2014-04-08 07:40:41
31641	1	4		1	30	2014-04-08 07:43:32
31642	1	70		1	30	2014-04-08 07:43:34
31643	1	18		1	30	2014-04-08 07:44:34
31644	1	38		1	30	2014-04-08 07:44:36
31645	1	2		1	30	2014-04-08 07:45:30
31646	1	72		1	30	2014-04-08 07:46:57
31647	1	55		1	30	2014-04-08 07:47:59
31648	1	54		1	30	2014-04-08 07:48:02
31649	1	64		1	30	2014-04-08 07:48:17
31650	1	62		1	30	2014-04-08 07:49:01
31651	1	52		1	30	2014-04-08 07:49:04
31652	1	49		1	30	2014-04-08 07:49:07
31653	1	21		1	30	2014-04-08 07:51:37
31654	1	59		1	30	2014-04-08 07:52:17
31655	1	6		1	30	2014-04-08 07:54:29
31656	1	57		1	30	2014-04-08 07:55:53
31657	1	63		1	30	2014-04-08 07:57:38
31658	1	8		1	30	2014-04-08 07:58:33
31659	1	12		1	30	2014-04-08 07:59:32
31660	1	48		1	30	2014-04-08 07:59:34
31661	1	61		1	30	2014-04-08 08:01:01
31662	1	69		1	30	2014-04-08 08:20:36
31663	1	41		1	30	2014-04-08 08:27:47
31664	1	67		1	30	2014-04-08 08:38:00
31665	1	20		1	30	2014-04-08 08:48:05
31666	1	17		1	30	2014-04-08 08:49:34
31667	1	68		1	30	2014-04-08 09:27:29
31668	1	55		1	30	2014-04-08 12:01:05
31669	1	18		1	30	2014-04-08 12:01:15
31670	1	6		1	30	2014-04-08 12:01:32
31671	1	68		1	30	2014-04-08 12:01:53
31672	1	24		1	30	2014-04-08 12:02:02
31673	1	30		1	30	2014-04-08 12:02:08
31674	1	43		1	30	2014-04-08 12:02:11
31675	1	3		1	30	2014-04-08 12:02:13
31676	1	41		1	30	2014-04-08 12:02:40
31677	1	45		1	30	2014-04-08 12:02:43
31678	1	5		1	30	2014-04-08 12:03:00
31679	1	67		1	30	2014-04-08 12:03:05
31680	1	14		1	30	2014-04-08 12:03:11
31681	1	71		1	30	2014-04-08 12:03:19
31682	1	72		1	30	2014-04-08 12:03:27
31683	1	17		1	30	2014-04-08 12:03:36
31684	1	73		1	30	2014-04-08 12:03:46
31685	1	69		1	30	2014-04-08 12:03:51
31686	1	63		1	30	2014-04-08 12:03:58
31687	1	58		1	30	2014-04-08 12:04:05
31688	1	8		1	30	2014-04-08 12:04:10
31689	1	38		1	30	2014-04-08 12:04:22
31690	1	12		1	30	2014-04-08 12:04:36
31691	1	53		1	30	2014-04-08 12:05:18
31692	1	61		1	30	2014-04-08 12:06:09
31693	1	62		1	30	2014-04-08 12:06:43
31694	1	21		1	30	2014-04-08 12:07:14
31695	1	35		1	30	2014-04-08 12:07:34
31696	1	37		1	30	2014-04-08 12:08:54
31697	1	48		1	30	2014-04-08 12:09:42
31698	1	52		1	30	2014-04-08 12:10:21
31699	1	10		1	30	2014-04-08 12:11:59
31700	1	9		1	30	2014-04-08 12:12:05
31701	1	64		1	30	2014-04-08 12:13:17
31702	1	4		1	30	2014-04-08 12:13:33
31703	1	54		1	30	2014-04-08 12:13:38
31704	1	65		1	30	2014-04-08 12:13:50
31705	1	23		1	30	2014-04-08 12:14:01
31706	1	49		1	30	2014-04-08 12:15:13
31707	1	57		1	30	2014-04-08 12:19:01
31708	1	55		1	30	2014-04-08 12:19:41
31709	1	70		1	30	2014-04-08 12:23:42
31710	1	30		1	30	2014-04-08 12:25:13
31711	1	60		1	30	2014-04-08 12:30:09
31712	1	33		1	30	2014-04-08 12:35:06
31713	1	37		1	30	2014-04-08 12:46:59
31714	1	67		1	30	2014-04-08 13:04:34
31715	1	5		1	30	2014-04-08 13:07:04
31716	1	9		1	30	2014-04-08 13:08:06
31717	1	38		1	30	2014-04-08 13:08:09
31718	1	8		1	30	2014-04-08 13:08:21
31719	1	30		1	30	2014-04-08 13:08:35
31720	1	52		1	30	2014-04-08 13:11:42
31721	1	59		1	30	2014-04-08 13:12:35
31722	1	49		1	30	2014-04-08 13:12:49
31723	1	33		1	30	2014-04-08 13:13:08
31724	1	41		1	30	2014-04-08 13:14:31
31725	1	24		1	30	2014-04-08 13:14:35
31726	1	71		1	30	2014-04-08 13:16:40
31727	1	35		1	30	2014-04-08 13:17:37
31728	1	53		1	30	2014-04-08 13:18:01
31729	1	43		1	30	2014-04-08 13:18:49
31730	1	61		1	30	2014-04-08 13:18:51
31731	1	59		1	30	2014-04-08 13:18:59
31732	1	14		1	30	2014-04-08 13:19:06
31733	1	17		1	30	2014-04-08 13:21:21
31734	1	45		1	30	2014-04-08 13:21:23
31735	1	10		1	30	2014-04-08 13:21:34
31736	1	54		1	30	2014-04-08 13:21:50
31737	1	62		1	30	2014-04-08 13:22:08
31738	1	19		1	30	2014-04-08 13:22:53
31739	1	2		1	30	2014-04-08 13:24:15
31740	1	7		1	30	2014-04-08 13:24:19
31741	1	5		1	30	2014-04-08 13:26:15
31742	1	48		1	30	2014-04-08 13:27:59
31743	1	23		1	30	2014-04-08 13:51:10
31744	1	5		1	30	2014-04-08 13:51:51
31745	1	14		1	30	2014-04-08 14:33:29
31746	1	70		1	30	2014-04-08 14:47:04
31747	1	68		1	30	2014-04-08 14:47:06
31748	1	9		1	30	2014-04-08 14:50:11
31749	1	38		1	30	2014-04-08 14:50:12
31750	1	72		1	30	2014-04-08 16:07:14
31751	1	8		1	30	2014-04-08 16:07:17
31752	1	59		1	30	2014-04-08 16:07:20
31753	1	53		1	30	2014-04-08 16:07:22
31754	1	69		1	30	2014-04-08 16:08:31
31755	1	3		1	30	2014-04-08 16:09:27
31756	1	37		1	30	2014-04-08 16:13:42
31757	1	21		1	30	2014-04-08 16:14:51
31758	1	57		1	30	2014-04-08 16:14:53
31759	1	17		1	30	2014-04-08 16:35:16
31760	1	60		1	30	2014-04-08 16:38:43
31761	1	4		1	30	2014-04-08 16:50:36
31762	1	64		1	30	2014-04-08 16:51:32
31763	1	6		1	30	2014-04-08 16:51:36
31764	1	61		1	30	2014-04-08 16:56:30
31765	1	65		1	30	2014-04-08 16:56:32
31766	1	48		1	30	2014-04-08 17:01:22
31767	1	69		1	30	2014-04-08 17:05:29
31768	1	68		1	30	2014-04-08 17:15:29
31769	1	49		1	30	2014-04-08 17:34:14
31770	1	14		1	30	2014-04-08 17:34:21
31771	1	9		1	30	2014-04-08 17:34:25
31772	1	4		1	30	2014-04-08 17:34:27
31773	1	24		1	30	2014-04-08 17:34:31
31774	1	7		1	30	2014-04-08 17:35:06
31775	1	43		1	30	2014-04-08 17:35:20
31776	1	55		1	30	2014-04-08 17:35:46
31777	1	37		1	30	2014-04-08 17:35:49
31778	1	3		1	30	2014-04-08 17:35:52
31779	1	73		1	30	2014-04-08 17:35:56
31780	1	70		1	30	2014-04-08 17:35:59
31781	1	72		1	30	2014-04-08 17:36:03
31782	1	62		1	30	2014-04-08 17:38:10
31783	1	33		1	30	2014-04-08 17:38:14
31784	1	64		1	30	2014-04-08 17:38:19
31785	1	60		1	30	2014-04-08 17:38:25
31786	1	8		1	30	2014-04-08 17:38:29
31787	1	38		1	30	2014-04-08 17:38:33
31788	1	30		1	30	2014-04-08 17:38:36
31789	1	53		1	30	2014-04-08 17:38:38
31790	1	35		1	30	2014-04-08 17:38:41
31791	1	45		1	30	2014-04-08 17:38:43
31792	1	67		1	30	2014-04-08 17:38:45
31793	1	10		1	30	2014-04-08 17:38:48
31794	1	6		1	30	2014-04-08 17:39:08
31795	1	21		1	30	2014-04-08 17:42:51
31796	1	19		1	30	2014-04-08 17:44:57
31797	1	52		1	30	2014-04-08 17:46:24
31798	1	59		1	30	2014-04-08 17:46:45
31799	1	54		1	30	2014-04-08 17:51:53
31800	1	61		1	30	2014-04-08 17:57:30
31801	1	30		1	30	2014-04-08 17:58:21
31802	1	57		1	30	2014-04-08 18:01:53
31803	1	6		1	30	2014-04-08 18:08:33
31804	1	65		1	30	2014-04-08 18:09:19
31805	1	41		1	30	2014-04-08 18:10:25
31806	1	5		1	30	2014-04-08 18:14:15
31807	1	23		1	30	2014-04-08 18:57:15
31808	1	14		1	30	2014-04-09 07:32:45
31809	1	10		1	30	2014-04-09 07:34:59
31810	1	9		1	30	2014-04-09 07:35:01
31811	1	7		1	30	2014-04-09 07:35:03
31812	1	38		1	30	2014-04-09 07:35:04
31813	1	71		1	30	2014-04-09 07:35:08
31814	1	35		1	30	2014-04-09 07:35:14
